F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,Class
-28708.159,0.73,-8.226,-7.245,1243.85,0,3.9718,17623.78,0,-9473.9,-0.51486,27.708,-10.357,4.7592,14.6232,5.175,13190.24,-3208.8,1.8573,-4822.42,,True
-28619.49,1.73,-6.142,-5.6187,1593.25,1,3.60695,19575.98,1,-9363.28,-5.212,46.533,-6.193,6.198,15.294,2.7819,9745.26,-3416.25,0.7887,-4602.82,,True
-29699.69,0.73,-4.7358,-14.544,1568.574,1,4.744,16465.18,1,-9492.84,-3.534,28.917,-5.018,9.532,15.9,2.5959,9812.68,-3407.07,7.095,-4994.82,-10.94,True
-28711.38,0.73,-6.366,-4.8177,1663.24,1,4.989,18491.98,0,-9137.02,-0.647,47.196,-8.3,11.344,18.747,9.297,8466.64,-3570.18,0.8532,-3449.82,-11.69,True
-28692.553,0.73,-4.06348,-11.085,1486.06,0,4.0086,15805.98,0,-9836.02,-1.5894,37.9191,-3.8842,6.59,14.3373,3.5808,9290.84,-3495.273,3.375,-5081.86,-9.43,False
-28717.62,0.73,-4.6914,-12.018,1599.71,1,5.639,16105.02,1,-9760.22,-0.7076,27.36,-11.224,5.0988,15.6786,3.4794,10954.84,-3467.91,4.143,-5016.6,,True
-28716.42,1.73,-4.044084,-4.4961,1235.05,0,5.576,18843.98,0,-9298.68,-0.6286,22.794,-18.23,4.6946,13.6617,4.0926,10015.44,-2907.75,0.7827,-2899.22,,True
-28731.16,1.73,-4.3752,-5.487,1489.52,0,4.3872,16627.18,1,-10648.22,-5.214,65.202,-6.316,4.766,16.548,1.7505,9582.34,-3599.16,4.281,-5444.42,-9.91,False
-28685.11,0.73,-6.246,-7.098,1678.25,1,4.046,16439.78,1,-9925.22,-2.708,43.578,-33.56,4.482,16.356,1.9089,10017.44,-3410.76,3.708,-4796.42,,True
-28835.39,1.73,-4.23326,-5.3226,1638.32,0,3.7545,16129.72,0,-9151.42,-3.074,24.816,-4.0936,6.93,13.06476,3.8349,9492.84,-3706.29,3.0105,-4461.42,-9.84,False
-28688.08,0.73,-4.10942,-6.8541,1592.85,0,3.8776,15205.98,0,-11309.22,-0.613,53.292,-4.1895,7.892,14.1975,2.0712,12594.24,-3567.81,0.7683,-5141.06,,False
-28662.68,0.73,-4.0405088,-8.118,2046.35,1,3.59795,16122.1,0,-10133.62,-0.75,51.252,-11.633,5.209,13.8357,2.4378,10518.04,-4269.75,5.283,-5174.66,-9.72,False
-28707.418,0.73,-4.040539,-9.678,1660.38,0,4.936,15358.78,0,-9572.38,-2.91,32.145,-6.262,8.972,14.0181,1.3611,9888.84,-3589.05,0.8214,-4922.88,-9.75,False
-28672.24,1.73,-4.10422,-8.715,2523.25,1,3.8603,16984.78,1,-9096.82,-5.086,32.883,-52.64,4.6204,14.5338,2.1846,9724.82,-3718.98,1.6734,-4954.72,-9.94,True
-28692.573,0.73,-7.806,-4.9428,1909.35,0,3.60189,15455.18,0,-9897.62,-1.7524,57.795,-7.795,5.6818,15.2799,2.6688,9372.44,-3925.05,1.8411,-5887.22,-9.98,False
-28676.65,0.73,-4.611,-5.5185,1368.05,0,4.95,16160.694,1,-10106.02,-2.758,54.429,-6.866,4.836,18.276,2.0766,9939.64,-3406.65,10.365,-4479.42,,False
-28699.408,1.73,-4.9518,-4.359,1709.15,0,4.3097,16143.44,0,-9556.6,-1.1014,-18.36,-7.621,7.106,15.2466,2.1642,10341.04,-3595.2,7.2,-3362.82,-9.48,False
-28675.03,1.73,-4.427,-5.2968,1675.36,1,3.9047,14993.98,0,-9993.22,-1.0032,31.692,-15.77,5.5818,17.49,1.6182,9059.64,-3575.19,0.7191,-5041.092,,False
-28756.25,0.73,-4.355,-8.568,1896.55,0,5.167,16385.38,1,-9285.62,-0.7518,17.706,-9.158,5.6076,14.0643,5.655,10749.04,-3750.39,8.121,-4921.9,-11.4,True
-28709.845,0.73,-5.5926,-5.2821,1564.46,0,3.6801,16418.58,0,-9632.62,-1.7872,43.284,-17.85,8.034,13.5831,3.8127,10030.84,-3186.45,3.726,-4677.42,,True
-28700.972,1.73,-5.5936,-9.216,1615.42,0,4.1768,14833.38,0,-11277.62,-9.194,39.5811,-4.795,8.008,16.725,1.8408,9679.98,-3562.23,1.4601,-5080.94,-9.71,False
-28682.11,1.73,-5.7812,-5.9298,1380.55,1,3.60012,16206.52,0,-10248.62,-3.298,21.783,-16.73,5.2382,13.7202,3.4296,9814.06,-3426.6,2.175,-5278.82,,True
-28728.58,0.73,-5.022,-7.875,1583.166,1,5.634,16805.78,1,-10141.02,-3.198,31.476,-21.29,5.7652,15.63,2.2926,9896.84,-3452.01,1.3596,-4971.58,-11.42,True
-28704.95,0.73,-4.11948,-5.6907,1689.45,1,5.292,14781.98,0,-9730.22,-2.438,47.433,-11.574,7.942,25.827,3.1092,9585.52,-3565.74,0.6315,-5310.02,-9.87,False
-28764.7,0.73,-7.336,-10.572,1572.311,0,3.6965,16687.58,0,-9812.82,-1.3416,37.4505,-17.44,5.2192,12.98637,3.8382,9736.3,-5320.35,3.234,-5143.3,,True
-28706.986,1.73,-7.102,-6.7281,1784.35,1,5.674,16932.98,0,-8901.02,-2.676,44.976,-14.88,5.666,18.354,2.0382,10008.44,-3499.158,3.564,-4718.42,-10.19,True
-28695.561,0.73,-4.6426,-6.8916,2294.65,1,4.1655,16065.32,1,-9223.86,-2.962,32.547,-15.61,5.2038,13.1208,4.482,9759.34,-5556.45,5.847,-4839.62,-11.19,False
-28701.495,0.73,-4.2532,-14.565,2593.35,0,3.8793,16045.52,1,-9502.4,-6.716,31.107,-9.485,4.6298,20.886,5.358,9766.76,-3551.64,3.459,-5021.96,-9.34,False
-28677.92,1.73,-5.9434,-4.7763,1413.55,0,4.0065,15900.98,0,-11893.82,-5.966,46.65,-10.955,5.6942,13.5003,2.2074,9711.48,-3723.12,2.0913,-6477.42,,False
-28730.62,0.73,-5.8214,-15.54,1183.95,1,4.0276,16399.98,0,-9498.86,-1.3912,30.462,-8.529,4.5052,14.7495,4.665,10196.24,-3291.06,8.631,-5002.36,,True
-28664.79,0.73,-4.4726,-6.2979,1495.5,0,3.8636,24351.98,1,-9727.82,-3.438,33.003,-9.721,6.984,14.2308,3.4176,9981.44,-3011.85,0.35133,-4667.42,,True
-28705.023,0.73,-7.244,-5.7642,1523.56,0,4.1072,16108.12,1,-10715.42,-2.1588,29.835,-8.915,5.8918,16.323,2.3478,9573.42,-3598.89,1.8522,-5495.22,-10.34,False
-28974.79,1.73,-4.6542,-5.5887,1714.75,0,3.9469,12863.98,0,-9569.8,-0.45892,43.857,-37.84,8.022,15.2004,5.397,6952.24,-3933.15,0.5967,-5496.82,,False
-28706.27,1.73,-7.042,-4.4073,1806.05,1,3.9069,17206.38,0,-8952.62,-2.626,36.2274,-8.59,5.8322,15.6504,2.8452,9623.656,-3635.4,2.0244,-3667.42,-10.35,False
-28706.52,0.73,-4.10162,-8.58,3224.35,0,4.0065,16389.78,1,-9435.3,-0.6094,16.881,-7.995,4.4236,12.99522,5.805,9763.1,-7552.05,4.092,-5108.2,-9.51,True
-28681.38,1.73,-4.115,-5.9055,1805.15,0,4.1902,16632.98,1,-8172.62,-1.6832,59.067,-13.574,6.752,18.063,1.4124,9947.24,-3608.7,2.523,-4838.42,-11.86,True
-28732.11,0.73,-4.7002,-5.7489,1507.85,1,4.513,18273.98,1,-13057.82,-2.2532,39.0987,-16.95,5.9844,17.289,1.4532,9508.68,-3595.65,1.1592,-5580.82,-9.32,False
-28657.4,1.73,-4.8702,-5.5725,2224.75,0,3.7812,16897.38,0,-7514.82,-0.9632,25.251,-22.79,4.857,18.912,1.9272,9295.04,-3558.15,2.601,-4434.82,,True
-28703.011,1.73,-5.1454,-14.364,1404.95,1,3.63971,17829.38,1,-9702.62,-5.838,31.311,-7.306,6.0174,17.772,6.09,9722.84,-3459.87,1.1958,-5080.58,-11.81,True
-28555.19,0.73,-4.3768,-6.2355,1603.72,1,3.8309,16421.98,0,-9321.4,-0.43762,41.2341,-5.532,6.898,14.7165,9.531,9917.84,-3385.11,3.735,-4589.62,-10.68,True
-28771.06,1.73,-4.6116,-5.463,1728.25,0,4.0447,18106.98,1,-11411.82,-1.8334,47.577,-3.9519,6.916,15.909,1.4619,9587.96,-3839.25,1.4823,-5774.82,-7.7,False
-28719.91,1.73,-4.07776,-4.5654,1857.45,0,3.8654,12127.98,0,-11635.82,-1.059,39.5973,-6.795,6.19,17.217,1.7529,9285.84,-3793.98,0.5982,-7407.22,,False
-28664.35,0.73,-5.174,-6.7464,1614.91,1,3.6415,18651.98,1,-9824.82,-2.346,31.95,-15.09,5.2556,14.8641,3.9282,9673.24,-3724.53,0.8469,-5321.62,-10.5,False
-28553.79,0.73,-8.068,-5.2071,1566.67,0,5.018,14820.18,0,-9787.02,-2.0558,25.344,-3.81599,6.572,13.1346,1.5714,9563.72,-3076.05,0.6369,-4583.02,,False
-28747.53,0.73,-4.388,-5.28,1580.437,0,3.933,17507.38,0,-9725.42,-1.5124,48.285,-16.64,5.6138,16.137,4.344,9537.84,-3598.17,0.3441,-5398.22,-9.49,False
-28708.387,0.73,-8.214,-6.6225,2028.65,0,4.786,15982.06,0,-9466.98,-1.2572,33.564,-20.35,5.0798,13.2825,5.1,9595,-4671.75,5.478,-5037.34,-11.47,False
-28649.47,0.73,-13.058,-4.3728,1546.37,1,4.0412,16655.18,1,-12035.82,-0.9598,30.219,-16.32,6.674,16.911,1.6248,9679.52,-3590.85,3.843,-7411.22,-8.87,False
-28709.456,1.73,-4.568,-4.28871,1866.65,0,3.7205,17811.58,0,-9294.9,-5.032,42.87,-13.243,4.9224,13.389,3.7641,9612.14,-3902.55,0.6252,-3402.62,,False
-28708.38,0.73,-4.1083,-6.7653,1667.58,1,4.3963,17730.38,0,-9227.68,-1.598,49.323,-5.154,9.256,13.2624,4.428,9582.76,-4627.95,0.993,-4940.4,-12.14,True
-28526.49,1.73,-4.05462,-7.737,935.75,1,4.0699,16049.54,1,-15391.82,-1.5708,62.715,-19.4,4.29718,13.3911,1.36158,9549.22,-3922.05,1.3605,-5223.34,-8.46,False
-28696.092,1.73,-4.040632,-4.28997,3259.35,0,4.4053,19971.98,1,-10485.82,-1.048,37.7937,-32.62,4.3948,13.3704,1.8159,10915.44,-4431.75,0.6252,-5656.62,,True
-28751.91,1.73,-5.374,-4.8732,1783.25,0,3.61566,17740.38,0,-6987.82,-0.6114,50.022,-7.388,7.036,14.7873,2.0082,9275.04,-3657.87,1.8972,-3504.02,-11.1,True
-28709.833,1.73,-4.433,-4.6878,2016.35,0,4.634,13469.98,1,-10007.62,-1.0916,60.903,-22.27,5.5082,15.4932,3.318,9139.44,-4001.85,0.8634,-6993.82,-9.47,False
-28674.65,0.73,-6.276,-10.641,3707.35,1,3.8099,11495.98,1,-9655.82,-5.69,40.4019,-11.033,4.518,13.6791,8.967,9755.86,-5166.45,0.5298,-5261.82,,True
-28704.142,1.73,-5.849,-8.274,1694.45,0,3.6951,16269.44,0,-9466.9,-7.774,25.182,-24.24,9.354,13.00488,2.0928,9661.74,-7477.05,4.41,-5075.27,,True
-28601.36,1.73,-6.418,-5.3817,1806.45,0,3.59075,17742.78,1,-8680.62,-1.4034,24.387,-10.137,6.0164,19.707,1.7475,10274.04,-3533.286,1.4253,-4504.02,,True
-28778.75,0.73,-4.046576,-5.2689,1645.62,1,3.60929,17371.58,1,-9302.9,-5.62,57.609,-15.95,6.166,15.816,1.6878,9653.114,-3554.7,1.578,-4816.62,,True
-28641.33,0.73,-4.4074,-5.2842,1894.15,0,4.3956,17885.98,0,-9080.42,-0.6214,51.09,-8.967,5.1354,13.05162,3.8253,9193.84,-4612.95,1.2753,-4583.62,,True
-28705.931,0.73,-6.608,-7.0032,1876.05,1,5.555,16055.4,0,-10428.02,-2.604,33.699,-12.922,5.9392,13.8255,3.1752,9935.24,-4517.85,9,-5447.02,,False
-28703.883,0.73,-4.467,-4.9578,1640.41,0,4.4697,16144.16,0,-8011.02,-3.264,62.469,-8.658,8.46,15.2916,2.0691,9553.46,-3464.19,6.264,-3568.62,-10.82,False
-28679.93,1.73,-4.1867,-5.3148,-1015.65,1,5.878,16564.18,0,-9906.02,-5.352,48.903,-9.442,4.27132,13.06815,2.8617,9544.94,-3264.99,4.932,-5362.62,,False
-28681.36,1.73,-4.06256,-6.0708,1865.65,1,4.376,16051.74,0,-9038.62,-7.04,43.359,-9.446,5.794,19.905,4.56,9637.9138,-3525.729,2.1879,-4447.62,,False
-28685.52,0.73,-4.2536,-5.3256,1779.55,1,3.6783,16431.58,1,-9479.04,-0.9946,35.6808,-6.47,6.0906,15.4626,4.896,9553.96,-3777.78,4.938,-5344.22,-10.35,False
-28683.47,1.73,-4.049668,-6.7356,2231.45,0,3.7583,27781.98,0,-9012.02,-0.749,30.762,-3.85248,4.6922,17.745,3.3162,9701.76,-3570.09,0.37404,-4846.02,,True
-24983.29,1.73,-7.772,-12.297,1535.2,0,4.112,17114.98,1,-9649.62,-1.3842,48.966,-7.44,10.458,12.99801,3.5148,9228.44,-3529.392,2.1363,-5088.46,-10.42,False
-28728.45,1.73,-4.927,-12.396,2701.35,0,4.299,16463.78,0,-9262.24,-1.0768,37.8813,-27.93,4.6304,13.7052,3.8067,10280.04,-4073.25,5.682,-5012.46,,True
-28704.77,0.73,-4.2604,-5.7213,1519.16,1,5.656,16682.38,0,-9646.22,-4.966,32.949,-6.88,7.88,13.8606,4.0938,9546.34,-3641.4,4.008,-5320.42,-10.58,True
-28674.24,0.73,-4.10106,-7.578,1605.29,1,3.62863,25663.98,0,-9323.94,-3.102,46.764,-13.9,4.6862,14.2644,4.962,9649.554,-3456.06,0.40518,-4908.92,,True
-28704.385,1.73,-4.2446,-7.125,1624.18,0,5.543,23139.98,1,-8635.62,-2.772,49.347,-7.317,10.032,18.297,1.6587,9836.54,-3510.5472,0.42738,-4805.62,-11.39,True
-28675.8,1.73,-4.0764,-6.009,1673.8,0,4.1734,16354.2,1,-10153.22,-2.1796,32.463,-8.476,8.254,13.5225,2.2812,9888.04,-4425.75,6.966,-5293.62,-12.04,True
-28622.82,1.73,-4.5474,-7.206,1490.67,1,4.2354,18717.98,0,-9308.68,-1.1382,53.37,-5.555,5.2438,17.055,3.3801,9315.84,-3490.695,1.017,-4947.24,-10.24,False
-28735.54,0.73,-6.534,-6.9045,1778.95,1,3.8277,16325.58,0,-9497.2,-3.69,34.902,-5.387,5.9828,23.571,3.429,9813.86,-3529.368,2.1249,-4907.46,-11.36,False
-28788.27,0.73,-4.0406488,-6.4689,1561.88,1,3.7291,16411.58,1,-9711.42,-1.5888,63.054,-18.6,8.416,13.2531,3.8493,9833.24,-3575.49,6.219,-5094.22,-10.18,True
-29851.29,0.73,-5.5622,-8.589,1585.621,0,3.6743,16211.36,0,-11126.62,-7.546,38.9367,-12.706,6.654,22.764,1.6305,9622.586,-3533.517,2.5353,-5118.54,,False
-28722.54,0.73,-4.21396,-9.561,1423.15,0,3.697,15730.58,1,-10601.02,-1.4818,30.792,-11.964,4.4926,14.9958,3.0807,10134.84,-3606.27,2.2776,-5192.68,-10.43,False
-28725.56,1.73,-7.96,-9.333,3807.35,0,4.4587,16444.18,1,-9542.9,-0.7924,53.874,-10.389,4.26002,18.078,12.507,11296.04,-3630.96,5.499,-5212.08,-12.55,True
-28703.386,0.73,-4.06522,-4.5441,1749.15,1,3.8599,17274.78,1,-8604.62,-1.9742,58.107,-14.28,6.368,16.5,3.2499,9346.44,-3562.95,1.4478,-2911.22,,False
-28904.29,0.73,-4.15598,-11.388,2053.05,0,5.25,15371.18,0,-9624.02,-3.444,23.25,-15.41,5.1974,15.2184,2.4111,9862.24,-3632.55,1.4319,-4985.6,-9.73,False
-28805.59,1.73,-5.3748,-11.712,1583.53,1,4.1855,16517.18,0,-8943.82,-2.548,29.214,-3.87271,12.202,13.4499,2.7063,9654.666,-3133.95,4.905,-4930.8,,False
-28707.669,1.73,-4.3572,-5.5038,1013.35,1,5.131,17965.18,0,-9243.16,-1.005,28.476,-14.48,4.8354,19.683,1.7205,9289.84,-3437.1,1.6647,-4684.42,,False
-28699.013,0.73,-4.0400323,-4.8036,1475.25,1,3.546738,16168.878,1,-9610.42,-2.92,59.814,-4.918,6.778,19.776,4.0659,9845.44,-3412.77,2.0892,-3893.02,-8.83,True
-28709.952,0.73,-4.9766,-9.489,1522.94,0,3.6967,18261.98,0,-17183.82,-2.76,24.027,-11.492,8.63,16.839,1.33701,9832.88,-3507.246,1.086,-5165.88,-9.91,True
-28699.077,1.73,-5.3708,-5.3424,1579.71,1,3.8465,15787.58,1,-10067.62,-0.43916,70.71,-6.13,10.136,15.6735,3.7944,15692.24,-3532.338,1.6287,-5256.74,-10.84,True
-28704.574,0.73,-5.0714,-8.154,1497.28,1,4.0148,16329.62,1,-9402.614,-0.8554,77.28,-7.901,4.6862,22.221,11.823,9685.86,-3496.338,9.621,-4954.3,-8.5,False
-28645.96,1.73,-5.5552,-9.831,1495.45,0,3.59449,15297.38,0,-9545.52,-1.5108,46.005,-21,9.422,13.1916,6.042,9513.1,-1868.85,1.317,-4951.66,-10.88,False
-28752.02,1.73,-4.17906,-15.126,3196.35,0,3.7391,16261.34,0,-9882.02,-0.8502,44.247,-17.37,4.4044,13.5849,1.5906,9725.18,-4392.15,7.272,-5075.836,-9.75,True
-28805.79,1.73,-4.5292,-5.5296,2523.25,1,4.613,17207.98,1,-10855.62,-1.1028,33.033,-10.765,4.26508,14.9016,1.5447,9068.24,-3860.25,2.58,-5664.82,-8.68,False
-28694.949,0.73,-4.3578,-5.2065,1556.66,0,4.822,16002.5,1,-10283.42,-1.2678,30.711,-5.443,8.542,24.003,2.3343,10233.24,-3485.217,2.2632,-4766.22,-10.35,False
-28704.685,1.73,-4.0726,-15.519,2945.35,0,4.652,16002,0,-9901.42,-1.2796,26.421,-20.34,4.5074,13.1736,3.1068,9362.44,-6423.75,8.046,-5132.14,-10.99,False
-28727.29,1.73,-4.048654,-8.64,1489.14,1,3.897,14433.98,1,-10342.42,-0.6368,30.231,-12.43,7.86,16.032,4.299,9627.314,-3587.22,1.041,-5349.42,,False
-28697.254,0.73,-6.702,-5.5467,1469.45,1,4.858,16380.78,0,-9265.16,-1.7118,32.127,-4.18,5.3124,13.04145,2.4099,9773.68,-1288.35,1.5855,-4341.02,-9.59,False
-28688.18,0.73,-8.148,-7.176,1227.95,0,4.138,17080.58,1,-12359.82,-2.574,51.258,-25.99,4.8888,16.368,1.8744,9943.04,-3521.457,2.4039,-5331.82,-9.47,True
-28705.647,0.73,-4.0407196,-7.335,2104.05,0,3.59199,16767.58,0,-9583.18,-2.592,39.8418,-8.953,4.8804,15.7626,3.5382,9629.906,-3767.31,2.4753,-5208.48,,True
-28830.89,0.73,-10.32,-11.061,1573.946,0,3.7853,16029.46,1,-10464.82,-2.7,51.576,-5.39,7.288,16.494,1.9962,9764.3,-3493.368,3.993,-5033.04,-8.53,False
-28582.99,0.73,-5.2748,-7.125,1858.55,1,4.1369,17524.38,0,-7973.62,-4.176,46.596,-15.85,6.282,14.049,1.8807,9674.48,-3937.65,1.8609,-4865.28,,True
-28744.18,1.73,-4.74,-7.611,2680.35,0,4.2143,16992.18,1,-9971.02,-1.225,36.3528,-7.049,4.6016,18.978,3.3252,10489.84,-3659.61,2.8137,-5309.02,,True
-28701.557,1.73,-4.0679,-6.9843,2057.05,0,4.952,15984.86,1,-9666.02,-0.7762,37.9455,-11.52,5.0922,14.5911,10.983,11754.24,-4039.65,5.088,-5498.62,-10.73,True
-27161.29,0.73,-4.12404,-10.947,1283.55,0,5.26,14121.98,1,-17709.82,-0.7574,50.361,-38.85,5.2758,22.929,1.554,10607.44,-3540.87,0.5769,-5308.02,,False
-28721.79,0.73,-4.06064,-10.626,1284.65,1,4.885,17841.58,1,-11241.02,-4.94,56.163,-20,4.4272,13.6542,1.9209,9653.04,-3926.25,1.2393,-5186.3,-8.98,False
-28819.89,1.73,-4.7084,-7.461,1437.35,0,3.5619,16376.38,0,-9773.82,-4.136,36.6027,-21.84,5.9372,13.07934,2.7873,9615.92,-2835.15,6.99,-5035.12,,True
-28652.44,1.73,-5.4952,-4.34808,2808.35,1,4.3445,15792.38,1,-9934.42,-4.852,59.37,-16.83,4.5894,17.421,4.353,9639.7008,-3774.39,4.674,-9275.22,,False
-28726.99,1.73,-4.8296,-5.5368,1809.95,0,4.675,15332.38,0,-11591.82,-2.81,34.968,-11.063,5.9654,20.337,1.8072,9821.2,-3610.41,0.999,-5541.62,-9.45,False
-28680.28,1.73,-4.08966,-5.7474,1599.12,0,4.743,16575.78,0,-9110.02,-2.44,29.07,-9.796,7.348,13.3242,3.4734,9570.18,-3428.01,5.529,-4665.22,,True
-28702.06,0.73,-5.4442,-6.936,1460.85,1,4.4805,16132.32,1,-16491.82,-3.882,31.677,-10.083,8.872,14.451,1.4967,9589.98,-3517.128,2.5743,-5484.62,,True
-28654.12,1.73,-5.6714,-4.5246,1518.28,0,3.9124,16016.28,1,-9218.3,-5.696,50.682,-9.39,6.658,15.2478,2.4066,9630.958,-3300.78,1.9656,-2785.22,-9.8,False
-28703.354,0.73,-6.8,-4.6662,5105.35,1,3.6049,21025.98,1,-10407.22,-0.778,12.993,-24,4.29796,16.167,1.5594,10639.44,-3797.28,0.6576,-5975.02,-8.83,True
-28698.792,1.73,-4.08858,-4.34694,1556.72,1,4.1788,17037.18,1,-9869.62,-0.709,42.732,-9.035,7.766,16.992,1.8291,10944.24,-3439.53,2.1135,-3190.02,,True
-28665.78,1.73,-4.4476,-4.31613,1649.55,0,6.24,15916.98,1,-9295.04,-2.46,54.012,-6.218,4.9828,14.7876,2.2071,9602.86,-3465.54,0.5805,-2615.22,-9.42,False
-28761.86,0.73,-4.07918,-16.11,1139.95,1,4.766,16139.06,0,-16989.82,-1.8454,43.77,-9.252,4.8356,15.7752,1.4316,9563.6,-3596.4,4.473,-5158.58,-8.92,False
-28590.29,1.73,-6.044,-4.4877,1984.75,0,3.9897,15442.78,0,-9393.99,-3.282,36.9726,-9.736,5.0154,14.4432,7.863,9821.7,-3546.18,0.981,-3211.22,-8.75,False
-28634.44,1.73,-4.6324,-6.6825,1569.756,1,5.259,17734.98,1,-9896.42,-0.8406,31.287,-17.91,7.312,15.2781,5.256,11082.44,-3629.61,1.2849,-5383.42,,True
-28648.42,0.73,-6.276,-4.32474,1229.25,0,3.9064,16286.8,1,-9626.82,-1.1816,67.731,-4.95,5.1948,13.6548,3.3228,10358.84,-2494.05,5.397,-1203.22,,False
-28648.81,0.73,-5.2208,-6.9711,1594.28,1,4.953,15900.38,0,-10605.62,-0.5838,40.2231,-7.479,7.272,24.72,1.7985,9287.44,-3527.742,1.2198,-5113.62,,False
-28855.19,0.73,-4.324,-9.348,1790.95,0,3.7871,16629.98,1,-9519.3,-1.7712,51.39,-8.702,6.394,13.344,12.732,9995.44,-5390.55,4.17,-5264.02,,True
-28754.53,1.73,-4.295,-9.297,1669.27,0,3.6401,13899.98,0,-9107.42,-0.7486,67.155,-21.69,8.246,13.4664,1.6623,10265.24,-3657.36,0.8286,-4897.4,,False
-28697.499,1.73,-4.3054,-5.631,1549.15,1,4.685,15798.98,0,-9400.325,-1.9302,64.242,-4.5959,8.858,15.882,4.827,9607.16,-3369.93,1.9215,-4482.82,-9.77,False
-28690.341,1.73,-4.047462,-9.66,76.35,0,5.031,15998.88,1,-9923.22,-1.1458,11.802,-21.92,4.30276,13.8423,6.735,9881.44,-3769.95,5.784,-5288.42,,True
-28713.48,0.73,-4.303,-7.818,1791.05,1,3.7716,20853.98,1,-9409.062,-2.2848,42.18,-10.604,7.76,14.4207,10.659,9743.32,-4200.15,0.46524,-5174.92,-9.77,False
-28995.09,1.73,-4.042668,-4.30746,2216.95,0,4.693,16874.58,0,-11119.42,-5.096,50.637,-5.231,4.6754,16.626,1.9032,9764.4,-3694.71,2.2491,-8041.22,-9.48,True
-28696.11,0.73,-4.06336,-4.656,1616.75,0,3.8102,16075.9,1,-6743.82,-2.366,27.021,-7.924,12.398,19.032,1.39302,9546.22,-3527.982,4.707,-3612.02,-6.81,False
-28708.482,0.73,-4.044916,-12.432,1961.95,1,3.9375,16197.54,1,-9720.22,-3.938,22.725,-13.471,4.3932,13.3167,6.717,9775.28,-4289.55,1.4022,-5138.94,-10.88,True
-29110.19,1.73,-4.9792,-5.7378,1547.4,1,4.767,15829.58,1,-9887.02,-0.85,31.968,-12.417,7.168,15.5547,2.9727,10436.64,-3383.01,4.455,-4712.22,,True
-28714.31,1.73,-4.2634,-9.471,833.95,1,4.2018,17288.58,1,-9455.74,-5.3,26.844,-23.63,4.347,14.0973,8.142,9754.48,-3190.05,2.0568,-4949.84,,True
-28735.15,1.73,-4.22798,-4.28745,1898.55,0,4.5219,15937.38,0,-9366.22,-0.636,57.096,-6.243,6.316,16.62,5.628,10433.04,-3690.48,3.723,-3769.02,,False
-28699.384,1.73,-4.19748,-4.4856,1664.07,1,4.3087,16022.84,0,-9152.62,-3.468,56.88,-22.75,6.298,25.536,4.785,9526.6,-3505.4526,1.1886,-2783.22,-9.02,False
-28708.565,1.73,-6.158,-10.722,2976.35,0,3.7847,15896.78,0,-10277.82,-1.6728,20.07,-7.562,4.30694,13.6707,3.8109,10106.84,-4365.45,1.9269,-5233.58,,False
-28689.39,1.73,-7.716,-4.33416,1553.39,1,5.16,17020.98,0,-9747.82,-8.346,54.726,-15.1,9.324,14.8479,5.262,9643.396,-3649.92,2.3022,-7779.22,,False
-28661.79,0.73,-4.6002,-6.2805,2419.25,1,3.8999,17003.78,0,-9244.94,-2.946,38.66004,-9.148,4.6386,14.7351,5.787,9900.84,-3570.81,3.033,-4658.82,-10.81,True
-28703.096,0.73,-4.0414672,-4.8615,3096.35,0,4.2306,16227.02,1,-9440.5,-1.2846,33.882,-6.793,4.5748,16.926,5.694,10016.04,-3710.28,3.927,-5161.34,,True
-28728.01,1.73,-4.5492,-6.3828,1579.684,0,3.60426,15726.38,0,-12121.82,-2.748,30.423,-11.007,6.61,12.96636,2.0229,9852.24,-5691.75,3.345,-5432.02,-8.34,False
-28701.527,1.73,-7.168,-7.491,1923.55,0,4.3189,15856.78,0,-19975.82,-1.6726,75.36,-4.792,5.9672,14.7186,1.29255,10068.84,-4109.85,3.771,-5392.22,,False
-28719.25,1.73,-5.331,-4.9317,1553.28,0,4.027,24971.98,0,-9694.22,-0.8822,32.949,-15.42,8.526,16.881,6.396,8958.84,-3656.22,0.41361,-6517.02,,True
-28275.99,1.73,-4.0401284,-8.727,2147.45,1,4.0342,17807.18,1,-6897.82,-2.796,36.2868,-32.08,5.0956,14.9364,1.2801,9916.84,-3675.69,1.2036,-4927.66,-10.69,True
-28675.23,1.73,-4.13462,-9.462,1886.25,1,3.8985,16547.98,0,-9630.22,-3.186,35.511,-12.318,6.542,15.3939,4.356,9770.68,-4039.65,8.232,-5275.62,-10.44,True
-28728.59,1.73,-4.05344,-14.904,1791.65,0,3.8361,15002.18,1,-9565.46,-2.2744,40.7022,-11.354,6.366,14.2623,5.565,9509.22,-4131.15,1.0419,-5113.5,,False
-28705.701,1.73,-4.21418,-10.257,2631.35,1,4.774,16040.08,0,-9415.174,-3.208,22.356,-7.714,4.4918,14.1996,5.61,9729.88,-3700.71,6.615,-4978.58,-10,True
-28670.59,1.73,-4.15666,-6.9327,1512.51,1,3.56596,16101.48,0,-14601.82,-0.469,52.476,-7.289,5.4932,15.867,1.5219,13142.24,-3550.62,10.257,-5261.62,-9.99,True
